,0
2024-04-02 16:00:00,-0.0019925581758428734
2024-04-03 10:00:00,0.0020426225739611503
2024-04-03 11:00:00,0.0020430398899029534
2024-04-03 12:00:00,-0.0020434573763961073
2024-04-03 13:00:00,-0.002043875033546083
2024-04-03 14:00:00,-0.002044292861461683
2024-04-03 15:00:00,-0.0020447108602439368
2024-04-03 16:00:00,-0.0020451290299949854
2024-04-04 10:00:00,0.0018722253247061005
2024-04-04 11:00:00,0.0018718748675539132
2024-04-04 12:00:00,0.0018715245415745763
2024-04-04 13:00:00,-0.0018711743467059172
2024-04-04 14:00:00,-0.0018708242828657795
2024-04-04 15:00:00,-0.0018704743499808885
2024-04-04 16:00:00,-0.0018701245479824102
2024-04-05 10:00:00,0.0009263403947112892
2024-04-05 11:00:00,0.0009264262133135137
2024-04-05 12:00:00,0.0009265120478163524
2024-04-05 13:00:00,0.0009265978982297973
2024-04-05 14:00:00,0.0009266837645549586
2024-04-05 15:00:00,0.0009267696467896158
2024-04-05 16:00:00,0.0009268555449504223
2024-04-08 10:00:00,-0.0030086230624304378
2024-04-08 11:00:00,-0.0030077181534138298
2024-04-08 12:00:00,-0.003006813788570817
2024-04-08 13:00:00,-0.0030059099674173417
2024-04-08 14:00:00,-0.0030050066894604655
2024-04-08 15:00:00,-0.0030041039542139103
2024-04-08 16:00:00,-0.0030032017611847373
2024-04-09 10:00:00,0.004662959296846125
2024-04-09 11:00:00,0.004665134630134071
2024-04-09 12:00:00,-0.004667311994016599
2024-04-09 13:00:00,-0.004669491391334768
2024-04-09 14:00:00,-0.0046716728249363015
2024-04-09 15:00:00,-0.004673856297683354
2024-04-09 16:00:00,-0.00467604181243142
2024-04-10 10:00:00,0.017710781584414637
2024-04-10 11:00:00,0.01767946986148905
2024-04-10 12:00:00,-0.01764826865810587
2024-04-10 13:00:00,-0.017617177390145677
2024-04-10 14:00:00,-0.01758619547761242
2024-04-10 15:00:00,-0.017555322344571245
2024-04-10 16:00:00,-0.017524557419126285
2024-04-11 10:00:00,-0.003581589033254673
2024-04-11 11:00:00,-0.0035803067145279144
2024-04-11 12:00:00,-0.003579025313691364
2024-04-11 13:00:00,0.0035777448297613645
2024-04-11 14:00:00,0.0035764652617520376
2024-04-11 15:00:00,0.0035751866086797257
2024-04-11 16:00:00,0.0035739088695674326
2024-04-12 10:00:00,-0.0030458382637199577
2024-04-12 11:00:00,-0.0030467662594457767
2024-04-12 12:00:00,-0.0030476948208191246
2024-04-12 13:00:00,-0.003048623948361806
2024-04-12 14:00:00,-0.0030495536425889647
2024-04-12 15:00:00,-0.003050483904016854
2024-04-12 16:00:00,-0.00305141473317172
2024-04-15 10:00:00,-0.008050547807669783
2024-04-15 11:00:00,-0.008057034161540466
2024-04-15 12:00:00,-0.00806353097599355
2024-04-15 13:00:00,-0.00807003827635544
2024-04-15 14:00:00,0.008076556088032483
2024-04-15 15:00:00,0.008083084436514287
2024-04-15 16:00:00,0.008089623347372621
2024-04-16 10:00:00,0.003406271099219982
2024-04-16 11:00:00,0.0034074317628551842
2024-04-16 12:00:00,-0.003408593217734124
2024-04-16 13:00:00,-0.0034097554646683736
2024-04-16 14:00:00,-0.003410918504470617
2024-04-16 15:00:00,-0.003412082337949096
2024-04-16 16:00:00,-0.0034132469659164943
2024-04-17 10:00:00,-0.002386650373129573
2024-04-17 11:00:00,0.0023872201191099673
2024-04-17 12:00:00,-0.0023877901371738286
2024-04-17 13:00:00,-0.002388360427520997
2024-04-17 14:00:00,0.0023889309903468714
2024-04-17 15:00:00,0.0023895018258413003
2024-04-17 16:00:00,0.002390072934205234
2024-04-18 10:00:00,0.005114570932204243
2024-04-18 11:00:00,0.005117188154383223
2024-04-18 12:00:00,0.005119808056497366
2024-04-18 13:00:00,0.005122430642664488
2024-04-18 14:00:00,0.00512505591701129
2024-04-18 15:00:00,0.005127683883674461
2024-04-18 16:00:00,0.005130314546796244
2024-04-19 10:00:00,-0.000706563293972895
2024-04-19 11:00:00,-0.0007065133743333618
2024-04-19 12:00:00,-0.0007064634617437449
2024-04-19 13:00:00,-0.0007064135562062646
2024-04-19 14:00:00,-0.0007063636577231414
2024-04-19 15:00:00,-0.000706313766283273
2024-04-19 16:00:00,-0.0007062638818933209
2024-04-22 10:00:00,-0.0026561451477369324
2024-04-22 11:00:00,-0.0026554398243749944
2024-04-22 12:00:00,-0.0026547348755068256
2024-04-22 13:00:00,-0.0026540303008260047
2024-04-22 14:00:00,-0.002653326100037212
2024-04-22 15:00:00,-0.002652622272847349
2024-04-22 16:00:00,-0.0026519188189566556
2024-04-23 10:00:00,-0.005264805787996707
2024-04-23 11:00:00,0.005262035428539313
2024-04-23 12:00:00,-0.005259267983090954
2024-04-23 13:00:00,-0.005256503447064187
2024-04-23 14:00:00,-0.00525374181586713
2024-04-23 15:00:00,-0.0052509830849256645
2024-04-23 16:00:00,-0.0052482272496767735
2024-04-26 10:00:00,-0.0034337441363518906
2024-04-26 11:00:00,0.0034325654811917516
2024-04-26 12:00:00,0.003431387634917904
2024-04-26 13:00:00,0.0034302105966976804
2024-04-26 14:00:00,0.003429034365691752
2024-04-26 15:00:00,0.003427858941082995
2024-04-26 16:00:00,0.003426684322032081
2024-04-29 10:00:00,-0.007671148060580668
2024-04-29 11:00:00,-0.007677037229504302
